title,title_note,id,variable_name
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514033,"PRD-Grinding, Lapping, Polishing, And Buffing Machine Tool Setters, Operators, And Tenders, Metal And Plastic"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514034,"PRD-Lathe And Turning Machine Tool Setters, Operators, And Tenders, Metal And Plastic"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514041,PRD-Machinists
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514050,"PRD-Metal Furnace Operators, Tenders, Pourers, And Casters"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514060,"PRD-Model Makers And Patternmakers, Metal And Plastic"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514070,"PRD-Molders And Molding Machine Setters, Operators, And Tenders, Metal And Plastic"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514111,PRD-Tool And Die Makers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514120,"PRD-Welding, Soldering, And Brazing Workers"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514191,"PRD-Heat Treating Equipment Setters, Operators, And Tenders, Metal And Plastic"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514193,"PRD-Plating And Coating Machine Setters, Operators, And Tenders, Metal And Plastic"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514194,"PRD-Tool Grinders, Filers, And Sharpeners"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,514XXX,"PRD-Miscellaneous Metal Workers And Plastic Workers, Including Milling And Planing Machine Setters, And Multiple Machine Tool Setters, And Layout Workers*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,515111,PRD-Prepress Technicians And Workers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,515112,PRD-Printing Press Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,515113,PRD-Print Binding And Finishing Workers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516011,PRD-Laundry And Dry-Cleaning Workers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516021,"PRD-Pressers, Textile, Garment, And Related Materials"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516031,PRD-Sewing Machine Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516041,PRD-Shoe And Leather Workers And Repairers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516042,PRD-Shoe Machine Operators And Tenders
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516050,"PRD-Tailors, Dressmakers, And Sewers"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,51606X,"PRD-Textile Bleaching And Dyeing, And Cutting Machine Setters, Operators, And Tenders*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516063,"PRD-Textile Knitting And Weaving Machine Setters, Operators, And Tenders"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516064,"PRD-Textile Winding, Twisting, And Drawing Out Machine Setters, Operators, And Tenders"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,516093,PRD-Upholsterers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,51609X,"PRD-Miscellaneous Textile, Apparel, And Furnishings Workers, Except Upholsterers*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,517011,PRD-Cabinetmakers And Bench Carpenters
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,517021,PRD-Furniture Finishers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,517041,"PRD-Sawing Machine Setters, Operators, And Tenders, Wood"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,517042,"PRD-Woodworking Machine Setters, Operators, And Tenders, Except Sawing"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,5170XX,"PRD-Miscellaneous Woodworkers, Including Model Makers And Patternmakers*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,518010,"PRD-Power Plant Operators, Distributors, And Dispatchers"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,518021,PRD-Stationary Engineers And Boiler Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,518031,PRD-Water And Wastewater Treatment Plant And System Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,518090,PRD-Miscellaneous Plant And System Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519010,"PRD-Chemical Processing Machine Setters, Operators, And Tenders"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519020,"PRD-Crushing, Grinding, Polishing, Mixing, And Blending Workers"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519030,PRD-Cutting Workers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519041,"PRD-Extruding, Forming, Pressing, And Compacting Machine Setters, Operators, And Tenders"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519051,"PRD-Furnace, Kiln, Oven, Drier, And Kettle Operators And Tenders"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519061,"PRD-Inspectors, Testers, Sorters, Samplers, And Weighers"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519071,PRD-Jewelers And Precious Stone And Metal Workers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519080,"PRD-Medical, Dental, And Ophthalmic Laboratory Technicians"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519111,PRD-Packaging And Filling Machine Operators And Tenders
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519120,PRD-Painting Workers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519151,PRD-Photographic Process Workers And Processing Machine Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519191,PRD-Adhesive Bonding Machine Operators And Tenders
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519192,"PRD-Cleaning, Washing, And Metal Pickling Equipment Operators And Tenders"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519194,PRD-Etchers And Engravers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519195,"PRD-Molders, Shapers, And Casters, Except Metal And Plastic"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519196,"PRD-Paper Goods Machine Setters, Operators, And Tenders"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519197,PRD-Tire Builders
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,519198,PRD-Helpers-Production Workers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,5191XX,"PRD-Other Production Workers, Including Semiconductor Processors And Cooling And Freezing Equipment Operators*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,531000,TRN-Supervisors Of Transportation And Material Moving Workers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,532010,TRN-Aircraft Pilots And Flight Engineers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,532020,TRN-Air Traffic Controllers And Airfield Operations Specialists
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,532031,TRN-Flight Attendants
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,533011,"TRN-Ambulance Drivers And Attendants, Except Emergency Medical Technicians"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,533020,TRN-Bus Drivers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,533030,TRN-Driver/Sales Workers And Truck Drivers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,533041,TRN-Taxi Drivers And Chauffeurs
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,533099,"TRN-Motor Vehicle Operators, All Other"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,534010,TRN-Locomotive Engineers And Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,534021,"TRN-Railroad Brake, Signal, And Switch Operators"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,534031,TRN-Railroad Conductors And Yardmasters
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,5340XX,"TRN-Subway, Streetcar, And Other Rail Transportation Workers*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,5350XX,"TRN-Sailors And Marine Oilers, And Ship Engineers *"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,535020,TRN-Ship And Boat Captains And Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,536021,TRN-Parking Lot Attendants
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,536031,TRN-Automotive And Watercraft Service Attendants
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,536051,TRN-Transportation Inspectors
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,536061,"PRS-Transportation Attendants, Except Flight Attendants"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,5360XX,"TRN-Miscellaneous Transportation Workers, Including Bridge And Lock Tenders And Traffic Technicians*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537021,TRN-Crane And Tower Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537030,"TRN-Dredge, Excavating, And Loading Machine Operators"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,5370XX,"TRN-Conveyor Operators And Tenders, And Hoist And Winch Operators*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537051,TRN-Industrial Truck And Tractor Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537061,TRN-Cleaners Of Vehicles And Equipment
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537062,"TRN-Laborers And Freight, Stock, And Material Movers, Hand"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537063,TRN-Machine Feeders And Offbearers
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537064,"TRN-Packers And Packagers, Hand"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537070,TRN-Pumping Station Operators
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,537081,TRN-Refuse And Recyclable Material Collectors
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,5371XX,"TRN-Miscellaneous Material Moving Workers, Including Mine Shuttle Car Operators, And Tank Car, Truck, And Ship Loaders*"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,551010,MIL-Military Officer Special And Tactical Operations Leaders
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,552010,MIL-First-Line Enlisted Military Supervisors
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,553010,MIL-Military Enlisted Tactical Operations And Air/Weapons Specialists And Crew Members
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,559830,"MIL-Military, Rank Not Specified **"
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,999920,Unemployed And Last Worked 5 Years Ago Or Earlier Or Never Worked **
SOCP10,SOC Occupation code for data collected in 2011 based on 2010 SOC ,N.A.//,Code Classification Is Not Applicable Because Data Collected In 2012 Or Later
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,bbbbbb,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked)
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,1110XX,MGR-Chief Executives And Legislators *
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,111021,MGR-General And Operations Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,112011,MGR-Advertising And Promotions Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,112020,MGR-Marketing And Sales Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,112031,MGR-Public Relations And Fundraising Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113011,MGR-Administrative Services Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113021,MGR-Computer And Information Systems Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113031,MGR-Financial Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113111,MGR-Compensation And Benefits Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113121,MGR-Human Resources Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113131,MGR-Training And Development Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113051,MGR-Industrial Production Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113061,MGR-Purchasing Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,113071,"MGR-Transportation, Storage, And Distribution Managers"
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,119013,"MGR-Farmers, Ranchers, And Other Agricultural Managers"
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,119021,MGR-Construction Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,119030,MGR-Education Administrators
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,119041,MGR-Architectural And Engineering Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,119051,MGR-Food Service Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,119071,MGR-Gaming Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,119081,MGR-Lodging Managers
SOCP12,SOC Occupation recode for data collected in 2012 or later based on 2010 SOC	codes	,119111,MGR-Medical And Health Services Managers
